prompt_id,layer,alpha,beta,policy_conf,action_label,mean_p_closure,mean_entropy,gate_open
g031_competition_balanced,8,0.0,0.0,0.7847081029915672,a0.0_b0.0_confidence_gate_gate,0.18730885571698672,0.6862591845520445,False
g031_competition_balanced,9,0.0,0.0,0.39346876171160394,a0.0_b0.0_confidence_gate_gate,0.18730885571698672,0.6862591845520445,False
g031_competition_balanced,10,0.0,0.0,0.8231342604354361,a0.0_b0.0_confidence_gate_gate,0.18730885571698672,0.6862591845520445,False
g031_competition_balanced,11,0.0,0.0,0.7907515629265742,a0.0_b0.0_confidence_gate_gate,0.18730885571698672,0.6862591845520445,False
g031_direct_conflict,8,0.0,0.0,0.9938092012463522,a0.0_b0.0_confidence_gate_gate,0.04171091618798851,0.7296438334458941,False
g031_direct_conflict,9,0.0,0.0,0.9938092012463522,a0.0_b0.0_confidence_gate_gate,0.04171091618798851,0.7296438334458941,False
g031_direct_conflict,10,0.0,0.0,0.9942563751662891,a0.0_b0.0_confidence_gate_gate,0.04171091618798851,0.7296438334458941,False
g031_direct_conflict,11,0.0,0.0,0.9569108318638679,a0.0_b0.0_confidence_gate_gate,0.04171091618798851,0.7296438334458941,False
g031_closure_update,8,1.0,0.9,0.3909945904738374,a1.0_b0.9,0.9362364947783328,0.224796296800832,True
g031_closure_update,9,1.0,0.9,0.38799331786109,a1.0_b0.9,0.9362364947783328,0.224796296800832,True
g031_closure_update,10,1.0,0.9,0.3690402643279478,a1.0_b0.9,0.9362364947783328,0.224796296800832,True
g031_closure_update,11,1.0,0.9,0.339464292864626,a1.0_b0.9,0.9362364947783328,0.224796296800832,True
g031_closure_override,8,1.0,1.2,0.27135575319823657,a1.0_b1.2,0.8467215158320408,0.4736326744036178,True
g031_closure_override,9,1.0,1.2,0.268027475029203,a1.0_b1.2,0.8467215158320408,0.4736326744036178,True
